"","religpew","pew_bornagain","pid7","race"
"51721",2,2,1,1
"51722",1,1,6,1
"51723",2,2,6,1
"51724",5,2,2,1
"51725",2,2,2,3
"51726",1,1,7,1
"51727",11,2,3,1
"51728",11,2,1,1
"51729",2,2,1,1
"51730",1,1,3,1
"51731",2,2,6,1
"51732",11,2,2,1
"51733",9,2,4,3
"51734",1,1,6,1
"51735",1,1,7,1
"51736",1,2,7,1
"51737",1,1,5,5
"51738",2,2,4,1
"51739",1,1,6,1
"51740",12,2,4,2
"51741",1,1,2,1
"51742",11,2,4,4
"51743",12,2,2,1
"51744",1,1,2,1
"51745",3,2,4,1
"51746",11,1,4,3
"51747",12,2,2,3
"51748",9,2,2,1
"51749",1,1,1,3
"51750",1,2,3,1
"51751",2,2,3,1
"51752",1,1,7,1
"51753",2,2,2,1
"51754",9,2,8,1
"51755",2,2,2,3
"51756",2,2,6,2
"51757",1,1,7,1
"51758",1,1,1,2
"51759",2,2,3,1
"51760",11,2,5,1
"51761",1,1,4,1
"51762",11,2,4,1
"51763",1,1,2,2
"51764",98,2,4,1
"51765",12,2,1,1
"51766",2,2,1,1
"51767",1,2,1,6
"51768",9,2,2,3
"51769",11,2,4,1
"51770",1,1,6,1
"51771",2,2,5,1
"51772",8,2,3,4
"51773",1,1,1,2
"51774",2,2,6,1
"51775",1,1,1,2
"51776",11,1,1,3
"51777",5,2,1,1
"51778",12,1,7,1
"51779",12,2,2,1
"51780",2,2,1,1
"51781",11,2,2,2
"51782",5,2,2,1
"51783",11,2,5,1
"51784",2,2,1,3
"51785",2,2,4,3
"51786",9,2,1,1
"51787",1,1,7,1
"51788",2,2,7,1
"51789",2,1,4,3
"51790",1,1,2,1
"51791",1,1,1,1
"51792",10,2,5,1
"51793",11,2,4,1
"51794",11,2,6,1
"51795",10,2,1,1
"51796",2,2,2,3
"51797",1,1,1,2
"51798",98,2,1,3
"51799",7,2,4,4
"51800",1,1,7,1
"51801",1,2,8,1
"51802",12,1,3,1
"51803",11,2,2,1
"51804",1,1,8,1
"51805",1,2,5,1
"51806",1,1,2,2
"51807",1,1,1,2
"51808",11,2,3,1
"51809",7,2,4,1
"51810",98,1,6,1
"51811",1,2,5,1
"51812",2,2,1,1
"51813",1,1,4,1
"51814",2,2,6,1
"51815",9,2,1,4
"51816",1,2,2,1
"51817",12,1,5,1
"51818",1,1,8,1
"51819",10,2,2,1
"51820",2,2,3,3
"51821",2,2,5,1
"51822",10,2,4,1
"51823",11,2,8,1
"51824",2,2,4,1
"51825",1,1,7,6
"51826",11,2,8,1
"51827",2,2,1,1
"51828",1,1,5,1
"51829",11,2,8,1
"51830",1,1,8,1
"51831",4,2,6,1
"51832",1,1,7,1
"51833",1,2,1,1
"51834",2,2,1,3
"51835",2,2,1,1
"51836",1,2,2,1
"51837",11,2,4,2
"51838",1,1,7,3
"51839",2,2,1,3
"51840",5,2,2,3
"51841",1,1,7,1
"51842",11,2,2,4
"51843",11,2,6,1
"51844",2,2,7,1
"51845",11,2,8,1
"51846",1,2,4,3
"51847",2,2,2,3
"51848",1,2,6,1
"51849",12,2,4,1
"51850",1,1,1,2
"51851",2,1,2,1
"51852",2,2,1,3
"51853",1,1,7,1
"51854",11,2,8,1
"51855",2,2,5,1
"51856",2,2,1,1
"51857",1,1,5,1
"51858",2,2,7,1
"51859",9,2,6,1
"51860",9,2,6,4
"51861",10,2,3,1
"51862",1,1,3,1
"51863",9,2,3,7
"51864",11,1,7,3
"51865",2,2,5,1
"51866",2,2,5,1
"51867",2,1,7,1
"51868",11,2,4,4
"51869",2,2,6,3
"51870",1,1,5,1
"51871",11,2,8,3
"51872",1,2,2,1
"51873",11,2,1,2
"51874",11,1,7,1
"51875",2,2,7,3
"51876",11,2,4,4
"51877",1,2,7,1
"51878",1,1,1,2
"51879",9,2,1,1
"51880",1,1,4,1
"51881",1,2,3,2
"51882",10,2,3,1
"51883",12,1,4,1
"51884",11,2,2,3
"51885",1,1,4,3
"51886",11,2,3,1
"51887",11,2,4,1
"51888",9,2,3,1
"51889",1,1,7,5
"51890",2,2,7,1
"51891",12,2,1,1
"51892",11,2,3,2
"51893",11,2,4,1
"51894",2,2,2,3
"51895",12,2,2,1
"51896",2,2,1,3
"51897",2,1,1,1
"51898",3,1,5,1
"51899",1,1,7,1
"51900",1,1,2,1
"51901",7,2,3,3
"51902",1,2,1,2
"51903",1,1,7,1
"51904",12,2,1,1
"51905",11,1,4,1
"51906",10,2,4,1
"51907",7,2,4,4
"51908",11,2,1,3
"51909",12,1,4,1
"51910",2,2,2,3
"51911",11,2,8,1
"51912",11,2,1,2
"51913",2,2,1,3
"51914",1,2,6,1
"51915",2,2,1,3
"51916",12,2,4,1
"51917",1,1,1,2
"51918",3,2,7,3
"51919",11,2,2,4
"51920",1,1,7,5
"51921",2,2,1,3
"51922",9,2,1,3
"51923",11,2,2,1
"51924",11,2,1,2
"51925",11,2,8,1
"51926",2,2,2,4
"51927",11,2,8,4
"51928",9,2,1,6
"51929",11,2,5,1
"51930",1,2,7,1
"51931",7,2,2,4
"51932",1,2,5,1
"51933",11,1,7,1
"51934",1,2,3,1
"51935",2,2,1,3
"51936",1,1,1,2
"51937",1,2,4,3
"51938",1,1,6,1
"51939",11,2,8,6
"51940",10,2,4,1
"51941",3,1,2,1
"51942",2,2,7,5
"51943",2,1,5,1
"51944",8,2,4,4
"51945",1,1,2,2
"51946",1,2,7,1
"51947",11,2,2,2
"51948",11,2,3,3
"51949",11,2,1,2
"51950",11,2,1,1
"51951",10,2,4,1
"51952",2,2,4,1
"51953",11,2,5,1
"51954",9,2,3,1
"51955",1,2,5,1
"51956",1,2,4,1
"51957",4,2,1,1
"51958",2,2,6,1
"51959",2,2,8,1
"51960",1,1,6,1
"51961",1,1,6,1
"51962",11,2,2,4
"51963",1,2,1,2
"51964",2,2,2,1
"51965",10,2,6,1
"51966",10,2,5,3
"51967",1,1,3,1
"51968",2,2,7,3
"51969",10,2,3,1
"51970",8,2,1,4
"51971",1,1,4,3
"51972",2,2,8,4
"51973",11,2,1,1
"51974",1,2,2,2
"51975",1,1,7,1
"51976",1,2,4,1
"51977",11,2,7,1
"51978",11,1,1,1
"51979",1,2,6,1
"51980",1,2,4,1
"51981",1,1,5,1
"51982",2,2,3,4
"51983",1,2,6,1
"51984",1,1,2,3
"51985",1,1,1,1
"51986",2,2,5,1
"51987",2,2,4,1
"51988",1,1,3,2
"51989",2,2,5,3
"51990",2,1,8,3
"51991",8,2,4,4
"51992",1,2,1,2
"51993",1,1,4,4
"51994",1,1,1,1
"51995",2,2,2,3
"51996",11,2,8,1
"51997",2,2,3,1
"51998",1,1,2,1
"51999",2,1,7,1
"52000",10,2,3,2
"52001",11,2,1,1
"52002",2,2,6,1
"52003",2,2,5,1
"52004",1,1,6,1
"52005",1,2,6,1
"52006",2,2,7,4
"52007",5,2,1,1
"52008",1,2,6,1
"52009",2,1,1,1
"52010",2,2,1,1
"52011",2,2,1,3
"52012",9,2,1,4
"52013",1,2,1,1
"52014",11,2,2,2
"52015",11,2,1,1
"52016",1,1,4,1
"52017",10,2,3,1
"52018",1,1,1,1
"52019",11,2,7,1
"52020",11,1,4,1
"52021",5,2,1,3
"52022",2,2,2,1
"52023",1,2,7,1
"52024",5,2,6,1
"52025",12,1,7,1
"52026",1,2,3,1
"52027",12,1,4,1
"52028",11,1,6,1
"52029",1,1,4,1
"52030",12,2,6,4
"52031",1,2,8,1
"52032",2,2,4,3
"52033",2,2,2,3
"52034",11,2,3,2
"52035",11,2,5,3
"52036",1,2,4,1
"52037",1,1,1,1
"52038",5,2,3,1
"52039",10,2,1,1
"52040",9,2,4,4
"52041",3,2,2,6
"52042",2,2,2,3
"52043",4,2,7,1
"52044",5,2,1,1
"52045",1,2,3,1
"52046",5,2,6,1
"52047",2,2,1,3
"52048",11,2,2,3
"52049",1,1,5,3
"52050",11,2,1,1
"52051",11,2,8,4
"52052",12,1,3,2
"52053",9,2,2,1
"52054",12,2,3,1
"52055",11,2,3,4
"52056",2,2,8,4
"52057",1,2,4,1
"52058",1,2,7,1
"52059",11,2,6,4
"52060",12,2,4,1
"52061",9,2,3,1
"52062",1,1,7,1
"52063",1,1,1,1
"52064",11,2,4,1
"52065",11,2,6,1
"52066",1,2,4,1
"52067",9,2,1,1
"52068",1,2,4,1
"52069",2,2,4,2
"52070",11,2,1,1
"52071",2,1,4,3
"52072",9,1,1,2
"52073",11,2,4,4
"52074",2,2,1,1
"52075",12,2,1,3
"52076",1,1,1,2
"52077",11,1,4,2
"52078",1,1,1,1
"52079",2,1,7,1
"52080",2,2,5,1
"52081",9,2,1,1
"52082",2,2,5,1
"52083",12,2,6,1
"52084",11,2,6,4
"52085",1,1,7,1
"52086",1,2,1,2
"52087",1,2,1,2
"52088",2,2,2,1
"52089",1,1,4,4
"52090",1,1,6,1
"52091",2,2,1,1
"52092",2,2,1,2
"52093",1,2,1,1
"52094",1,1,3,1
"52095",11,2,2,2
"52096",2,2,2,3
"52097",9,2,2,1
"52098",11,2,3,2
"52099",1,2,7,1
"52100",10,2,2,1
"52101",1,1,7,1
"52102",11,2,3,1
"52103",12,2,3,1
"52104",7,2,6,4
"52105",12,2,4,1
"52106",1,1,4,2
"52107",1,2,1,2
"52108",11,2,1,1
"52109",1,2,4,3
"52110",2,2,7,1
"52111",10,2,3,4
"52112",10,2,4,5
"52113",2,2,8,1
"52114",11,2,4,1
"52115",4,1,5,1
"52116",1,2,2,1
"52117",10,2,4,1
"52118",10,2,4,1
"52119",2,2,8,1
"52120",2,2,4,1
"52121",11,2,4,6
"52122",2,2,4,1
"52123",2,2,7,1
"52124",2,2,2,1
"52125",10,2,2,3
"52126",6,2,1,3
"52127",1,1,1,2
"52128",1,1,7,1
"52129",2,2,1,1
"52130",1,1,4,1
"52131",2,2,4,1
"52132",11,2,1,2
"52133",1,1,4,1
"52134",2,2,7,5
"52135",2,2,1,1
"52136",5,2,4,3
"52137",11,2,1,2
"52138",11,2,1,1
"52139",12,2,4,1
"52140",1,1,5,1
"52141",2,1,3,1
"52142",10,2,3,1
"52143",2,2,1,1
"52144",2,1,1,3
"52145",10,2,1,1
"52146",1,1,7,1
"52147",2,2,7,1
"52148",1,1,7,1
"52149",1,2,8,1
"52150",10,2,4,1
"52151",2,2,1,1
"52152",2,2,2,1
"52153",9,2,1,1
"52154",8,2,1,4
"52155",11,2,5,1
"52156",1,1,7,3
"52157",12,1,7,1
"52158",2,2,2,1
"52159",1,2,6,1
"52160",2,2,2,1
"52161",12,1,5,1
"52162",1,1,2,2
"52163",1,2,6,1
"52164",2,1,7,1
"52165",12,2,4,1
"52166",6,2,1,2
"52167",10,1,1,2
"52168",11,2,3,1
"52169",11,2,2,1
"52170",1,2,7,1
"52171",1,1,5,1
"52172",1,2,1,1
"52173",2,2,4,1
"52174",1,1,5,1
"52175",1,2,7,1
"52176",10,2,4,1
"52177",11,2,4,1
"52178",1,1,3,3
"52179",2,1,8,1
"52180",1,2,2,1
"52181",11,2,4,1
"52182",11,2,5,1
"52183",8,2,4,4
"52184",1,1,7,1
"52185",5,2,6,1
"52186",1,1,7,1
"52187",11,2,4,1
"52188",1,2,4,1
"52189",6,2,1,2
"52190",2,1,7,1
"52191",1,2,2,1
"52192",1,1,4,1
"52193",1,2,7,1
"52194",98,2,8,1
"52195",2,2,3,2
"52196",1,1,7,1
"52197",1,2,2,5
"52198",2,2,5,3
"52199",2,2,6,1
"52200",12,1,4,1
"52201",8,2,1,4
"52202",2,2,3,1
"52203",9,2,4,1
"52204",2,2,6,1
"52205",1,2,1,1
"52206",1,1,6,1
"52207",12,2,7,1
"52208",5,2,7,1
"52209",12,2,6,1
"52210",1,2,7,1
"52211",6,1,1,3
"52212",1,1,2,1
"52213",3,1,7,3
"52214",2,2,1,1
"52215",1,2,4,1
"52216",1,2,7,1
"52217",1,2,6,1
"52218",2,2,6,1
"52219",2,1,7,3
"52220",10,2,3,1
"52221",10,2,2,1
"52222",11,1,3,2
"52223",12,2,3,1
"52224",2,2,4,1
"52225",12,2,6,1
"52226",1,1,7,1
"52227",11,2,4,1
"52228",11,2,7,1
"52229",2,2,5,1
"52230",12,2,4,5
"52231",11,2,7,1
"52232",2,2,3,3
"52233",2,2,1,2
"52234",11,2,1,3
"52235",1,1,7,1
"52236",1,2,6,1
"52237",11,1,4,1
"52238",2,2,1,3
"52239",11,2,6,1
"52240",1,2,1,1
"52241",11,2,3,1
"52242",2,2,7,1
"52243",1,1,1,2
"52244",1,2,3,1
"52245",4,1,7,1
"52246",1,1,7,1
"52247",9,2,2,6
"52248",1,1,7,1
"52249",1,2,5,1
"52250",10,2,4,4
"52251",1,2,2,1
"52252",2,2,7,1
"52253",1,2,7,1
"52254",1,2,2,4
"52255",2,2,5,1
"52256",2,2,1,1
"52257",11,2,3,1
"52258",11,2,5,1
"52259",1,1,4,1
"52260",1,1,7,1
"52261",8,2,8,2
"52262",1,1,8,1
"52263",3,2,4,1
"52264",11,2,1,2
"52265",11,2,3,1
"52266",1,1,2,1
"52267",12,2,2,1
"52268",9,2,1,1
"52269",11,1,1,2
"52270",9,2,3,1
"52271",1,1,7,2
"52272",9,2,3,8
"52273",11,2,7,1
"52274",1,1,7,1
"52275",1,2,1,1
"52276",9,2,1,1
"52277",12,2,1,1
"52278",1,1,6,1
"52279",2,2,2,3
"52280",1,1,2,1
"52281",1,2,6,1
"52282",11,1,2,2
"52283",2,2,6,1
"52284",1,1,3,2
"52285",2,2,7,1
"52286",1,2,7,1
"52287",1,2,6,1
"52288",11,1,5,1
"52289",11,2,8,1
"52290",11,2,2,1
"52291",11,2,4,1
"52292",2,2,2,1
"52293",2,2,6,1
"52294",11,2,8,1
"52295",1,2,1,1
"52296",1,1,7,1
"52297",1,1,3,1
"52298",11,2,2,1
"52299",1,2,1,2
"52300",1,2,5,1
"52301",11,2,3,1
"52302",2,2,6,4
"52303",2,2,3,2
"52304",2,2,7,1
"52305",11,1,6,1
"52306",12,2,1,3
"52307",5,1,1,1
"52308",11,2,4,1
"52309",11,2,7,1
"52310",1,1,6,1
"52311",1,1,1,1
"52312",8,2,1,4
"52313",2,1,2,3
"52314",2,2,1,1
"52315",1,1,6,1
"52316",10,2,2,1
"52317",1,1,4,1
"52318",1,2,7,1
"52319",2,2,7,3
"52320",11,2,1,1
"52321",10,2,2,1
"52322",2,2,4,1
"52323",2,2,2,1
"52324",1,2,3,1
"52325",11,2,5,1
"52326",11,2,7,1
"52327",11,1,4,1
"52328",2,2,3,3
"52329",2,2,8,1
"52330",1,2,6,1
"52331",1,2,2,1
"52332",2,2,4,1
"52333",2,2,4,1
"52334",12,2,7,1
"52335",3,2,7,1
"52336",1,1,6,1
"52337",1,1,5,1
"52338",1,1,4,1
"52339",10,2,3,2
"52340",9,2,2,1
"52341",1,1,4,1
"52342",11,2,4,4
"52343",1,1,4,1
"52344",1,2,2,1
"52345",2,2,3,3
"52346",11,2,4,6
"52347",1,1,2,1
"52348",7,2,2,1
"52349",11,1,4,1
"52350",1,1,6,3
"52351",10,2,2,1
"52352",1,2,1,1
"52353",2,1,5,1
"52354",2,2,2,1
"52355",1,1,7,1
"52356",11,2,8,3
"52357",5,2,1,1
"52358",2,2,1,1
"52359",1,2,4,1
"52360",1,2,8,1
"52361",11,2,8,1
"52362",2,2,1,1
"52363",11,2,2,1
"52364",11,2,1,1
"52365",2,2,2,1
"52366",1,2,8,1
"52367",2,2,7,3
"52368",12,1,4,1
"52369",1,1,1,2
"52370",1,2,2,1
"52371",11,2,4,1
"52372",5,2,1,1
"52373",11,1,3,1
"52374",11,2,4,1
"52375",1,2,5,1
"52376",7,2,2,1
"52377",11,2,8,1
"52378",11,2,5,1
"52379",7,2,3,4
"52380",9,2,1,1
"52381",2,1,1,3
"52382",11,2,4,1
"52383",1,2,4,1
"52384",2,2,4,1
"52385",11,2,1,1
"52386",9,2,1,1
"52387",98,1,6,1
"52388",2,2,4,3
"52389",11,2,7,1
"52390",2,2,1,3
"52391",12,2,8,4
"52392",5,2,6,1
"52393",9,2,3,4
"52394",1,1,4,1
"52395",11,2,3,1
"52396",2,1,4,3
"52397",10,2,1,1
"52398",1,1,2,2
"52399",11,1,5,1
"52400",2,2,3,3
"52401",1,2,8,1
"52402",1,2,1,1
"52403",2,2,4,1
"52404",1,1,6,1
"52405",11,2,7,1
"52406",11,2,3,2
"52407",1,2,3,1
"52408",1,1,1,1
"52409",11,2,4,1
"52410",1,1,6,1
"52411",1,2,6,1
"52412",11,1,3,2
"52413",7,2,1,4
"52414",11,2,4,1
"52415",11,2,6,1
"52416",1,2,7,1
"52417",2,2,7,1
"52418",2,2,2,3
"52419",2,2,5,1
"52420",11,2,8,1
"52421",1,1,7,5
"52422",1,2,2,1
"52423",9,2,1,1
"52424",9,2,3,1
"52425",2,2,5,1
"52426",11,2,2,1
"52427",9,2,3,3
"52428",2,2,1,1
"52429",10,2,1,1
"52430",9,2,4,1
"52431",2,2,1,2
"52432",1,1,1,2
"52433",11,2,5,1
"52434",11,2,4,1
"52435",1,2,6,1
"52436",1,1,1,2
"52437",1,2,1,1
"52438",11,2,8,6
"52439",5,2,2,1
"52440",11,2,8,1
"52441",1,1,4,1
"52442",2,2,1,1
"52443",2,2,6,1
"52444",2,2,7,2
"52445",1,1,6,1
"52446",2,2,1,3
"52447",2,2,2,3
"52448",1,2,7,1
"52449",2,2,1,3
"52450",1,1,5,1
"52451",11,2,5,1
"52452",11,2,4,1
"52453",11,2,8,1
"52454",10,2,4,1
"52455",10,2,2,3
"52456",1,1,7,1
"52457",2,2,7,1
"52458",1,2,2,1
"52459",2,2,1,1
"52460",2,2,2,1
"52461",11,2,5,1
"52462",12,2,4,1
"52463",2,2,1,1
"52464",2,2,1,1
"52465",2,1,2,3
"52466",11,2,1,1
"52467",11,2,6,1
"52468",1,2,1,1
"52469",11,2,1,1
"52470",1,1,6,1
"52471",1,1,7,1
"52472",11,1,1,2
"52473",2,2,4,1
"52474",11,1,4,1
"52475",1,1,4,1
"52476",1,2,2,1
"52477",11,2,2,4
"52478",2,1,1,1
"52479",1,2,6,1
"52480",10,2,4,1
"52481",2,2,4,1
"52482",2,2,8,1
"52483",12,2,1,1
"52484",10,2,3,1
"52485",4,1,2,1
"52486",2,2,4,1
"52487",1,2,2,1
"52488",5,2,1,1
"52489",1,1,6,3
"52490",11,2,3,1
"52491",3,2,7,1
"52492",8,1,6,4
"52493",1,2,1,1
"52494",11,2,2,1
"52495",2,2,4,3
"52496",2,1,1,3
"52497",2,2,7,1
"52498",12,2,6,1
"52499",1,1,5,1
"52500",1,2,3,1
"52501",10,2,1,1
"52502",11,2,4,1
"52503",9,2,2,1
"52504",2,1,1,2
"52505",2,2,8,3
"52506",2,2,1,1
"52507",11,2,5,3
"52508",11,2,4,3
"52509",12,2,1,1
"52510",2,2,2,3
"52511",1,1,7,3
"52512",1,2,2,1
"52513",11,2,3,2
"52514",11,2,2,3
"52515",2,2,1,1
"52516",2,2,4,1
"52517",1,1,4,3
"52518",10,2,5,1
"52519",10,2,6,1
"52520",11,2,4,1
"52521",5,2,7,1
"52522",10,2,1,1
"52523",3,2,1,1
"52524",1,2,4,1
"52525",2,2,7,1
"52526",1,2,6,1
"52527",12,1,1,1
"52528",1,1,1,1
"52529",7,2,2,4
"52530",1,2,6,1
"52531",1,2,1,1
"52532",1,2,4,1
"52533",2,2,1,3
"52534",2,2,4,3
"52535",12,2,3,1
"52536",2,2,1,3
"52537",2,2,2,1
"52538",1,1,1,2
"52539",2,2,5,1
"52540",11,1,6,1
"52541",2,2,2,3
"52542",1,2,1,2
"52543",1,1,2,2
"52544",11,1,1,1
"52545",9,2,6,1
"52546",1,2,1,2
"52547",10,2,5,1
"52548",2,2,6,1
"52549",2,2,7,1
"52550",2,2,3,1
"52551",2,2,2,3
"52552",12,1,6,1
"52553",11,2,3,3
"52554",7,1,7,1
"52555",2,2,1,3
"52556",2,2,4,1
"52557",1,2,8,1
"52558",11,2,2,2
"52559",12,2,8,1
"52560",11,2,1,1
"52561",11,2,7,7
"52562",2,2,4,1
"52563",11,2,3,1
"52564",98,2,8,1
"52565",11,2,2,6
"52566",2,2,3,1
"52567",1,1,5,3
"52568",9,2,6,6
"52569",11,2,3,1
"52570",1,1,7,7
"52571",1,1,1,2
"52572",11,2,7,1
"52573",11,2,3,3
"52574",7,2,1,3
"52575",8,2,2,4
"52576",10,2,8,2
"52577",1,2,3,1
"52578",2,2,98,1
"52579",2,2,7,1
"52580",1,2,4,1
"52581",2,2,1,3
"52582",11,1,6,1
"52583",5,2,2,1
"52584",2,2,5,1
"52585",11,2,6,1
"52586",1,2,8,1
"52587",10,2,1,1
"52588",1,1,3,1
"52589",2,2,2,3
"52590",1,1,1,2
"52591",1,2,6,1
"52592",2,1,3,3
"52593",11,2,4,2
"52594",11,2,1,3
"52595",6,1,1,5
"52596",11,1,2,1
"52597",11,1,2,1
"52598",11,2,8,1
"52599",11,2,6,1
"52600",2,2,7,1
"52601",12,2,1,1
"52602",2,2,2,3
"52603",9,2,1,1
"52604",9,2,5,1
"52605",11,2,1,1
"52606",1,2,4,1
"52607",2,2,4,1
"52608",1,2,5,1
"52609",9,2,1,3
"52610",1,2,1,2
"52611",11,2,2,1
"52612",11,2,2,1
"52613",11,2,2,1
"52614",2,2,4,1
"52615",12,2,4,3
"52616",11,2,3,1
"52617",6,2,2,8
"52618",9,2,2,4
"52619",10,2,1,1
"52620",1,2,1,2
"52621",10,2,1,1
"52622",2,2,5,1
"52623",2,2,3,1
"52624",12,2,4,1
"52625",11,2,3,1
"52626",3,2,4,3
"52627",11,2,6,1
"52628",2,2,4,1
"52629",11,2,3,3
"52630",2,2,4,3
"52631",2,2,4,1
"52632",9,2,3,3
"52633",11,2,5,3
"52634",1,1,1,1
"52635",8,2,8,4
"52636",1,1,5,1
"52637",9,2,5,1
"52638",2,2,6,1
"52639",2,2,2,1
"52640",2,1,2,2
"52641",11,2,4,1
"52642",11,1,4,1
"52643",1,1,1,2
"52644",1,2,2,2
"52645",2,2,2,1
"52646",11,2,5,3
"52647",11,2,1,1
"52648",10,2,3,1
"52649",9,2,2,3
"52650",12,1,8,2
"52651",11,2,5,1
"52652",1,2,1,2
"52653",12,2,1,1
"52654",10,2,2,3
"52655",11,2,4,3
"52656",11,2,6,1
"52657",1,1,1,1
"52658",2,2,2,3
"52659",2,2,1,1
"52660",6,2,1,5
"52661",1,1,99,1
"52662",6,2,1,4
"52663",1,1,6,1
"52664",1,1,5,1
"52665",1,2,4,1
"52666",12,2,6,1
"52667",1,2,1,2
"52668",10,2,4,1
"52669",8,2,3,4
"52670",1,2,4,6
"52671",1,1,7,3
"52672",6,2,2,2
"52673",11,2,4,3
"52674",9,2,1,1
"52675",9,2,1,3
"52676",2,2,5,3
"52677",1,2,6,1
"52678",3,2,1,1
"52679",1,1,2,1
"52680",2,2,2,3
"52681",2,2,8,1
"52682",1,1,4,1
"52683",1,2,1,2
"52684",2,2,6,1
"52685",7,2,2,4
"52686",11,1,7,1
"52687",1,2,4,1
"52688",1,1,4,1
"52689",2,2,2,3
"52690",1,1,2,2
"52691",11,2,1,1
"52692",1,1,2,1
"52693",1,2,2,2
"52694",9,2,1,1
"52695",12,2,3,1
"52696",2,2,7,1
"52697",2,2,7,1
"52698",2,2,2,3
"52699",1,2,1,1
"52700",10,2,3,1
"52701",2,2,6,1
"52702",11,2,4,1
"52703",5,2,6,1
"52704",2,2,2,1
"52705",2,2,1,1
"52706",1,1,6,2
"52707",1,2,5,1
"52708",1,1,3,1
"52709",11,2,4,1
"52710",1,1,5,1
"52711",10,2,6,1
"52712",10,2,3,1
"52713",6,2,1,8
"52714",11,1,8,3
"52715",1,1,5,1
"52716",1,2,1,2
"52717",1,1,6,3
"52718",11,2,4,3
"52719",1,2,2,1
"52720",1,1,1,2
"52721",1,2,1,2
"52722",11,2,4,3
"52723",11,2,1,1
"52724",11,2,4,3
"52725",2,2,2,1
"52726",12,2,1,3
"52727",2,2,4,1
"52728",1,2,4,2
"52729",11,1,6,1
"52730",1,1,1,1
"52731",10,2,3,1
"52732",1,2,6,1
"52733",2,2,2,3
"52734",9,2,2,1
"52735",1,2,4,2
"52736",2,2,6,4
"52737",11,2,6,1
"52738",12,1,2,3
"52739",11,2,6,1
"52740",1,8,1,1
"52741",11,2,1,2
"52742",2,2,6,1
"52743",4,2,7,1
"52744",1,1,2,3
"52745",1,1,7,3
"52746",11,2,2,1
"52747",1,2,6,1
"52748",7,2,4,4
"52749",11,1,5,5
"52750",1,1,1,2
"52751",1,2,1,1
"52752",1,2,1,1
"52753",3,2,7,1
"52754",1,2,4,2
"52755",2,2,4,1
"52756",11,1,7,2
"52757",1,2,7,1
"52758",1,2,4,2
"52759",11,2,6,1
"52760",11,2,4,2
"52761",1,2,1,6
"52762",1,1,6,1
"52763",11,2,3,3
"52764",11,2,3,1
"52765",11,2,4,1
"52766",11,2,4,1
"52767",11,2,4,1
"52768",2,2,4,3
"52769",11,2,1,2
"52770",11,2,8,4
"52771",1,1,5,1
"52772",1,1,7,1
"52773",2,2,5,1
"52774",2,2,1,1
"52775",9,1,7,1
"52776",12,2,1,2
"52777",1,2,7,3
"52778",2,2,4,3
"52779",2,2,7,3
"52780",8,2,2,4
"52781",1,1,5,1
"52782",12,2,6,1
"52783",9,2,4,4
"52784",2,2,2,3
"52785",2,2,1,3
"52786",2,2,5,1
"52787",1,1,7,1
"52788",1,2,1,1
"52789",1,1,2,2
"52790",1,2,4,2
"52791",1,2,2,1
"52792",2,2,4,1
"52793",10,2,3,1
"52794",1,1,1,2
"52795",2,2,2,3
"52796",11,2,1,1
"52797",11,1,8,2
"52798",2,2,8,1
"52799",2,2,2,3
"52800",11,2,2,2
"52801",8,2,1,4
"52802",2,2,7,1
"52803",2,2,7,1
"52804",1,1,2,2
"52805",1,2,1,2
"52806",11,2,1,2
"52807",1,1,6,1
"52808",1,1,7,1
"52809",11,2,8,1
"52810",1,1,6,3
"52811",2,2,2,3
"52812",7,1,5,2
"52813",1,1,7,1
"52814",1,2,6,3
"52815",11,2,4,1
"52816",2,2,4,3
"52817",1,1,5,3
"52818",2,2,4,4
"52819",1,2,6,2
"52820",1,1,6,1
"52821",2,2,7,1
"52822",2,2,2,3
"52823",1,2,8,1
"52824",2,2,7,1
"52825",1,1,2,2
"52826",2,1,5,3
"52827",1,1,1,2
"52828",6,2,4,2
"52829",2,2,1,1
"52830",12,2,4,2
"52831",2,2,6,1
"52832",12,1,7,1
"52833",1,2,6,1
"52834",11,2,2,2
"52835",11,2,4,1
"52836",1,1,7,1
"52837",2,2,5,4
"52838",11,1,6,3
"52839",2,2,5,3
"52840",10,2,1,1
"52841",9,2,1,1
"52842",1,2,3,3
"52843",11,1,5,1
"52844",1,1,6,1
"52845",11,2,3,1
"52846",2,2,2,3
"52847",10,2,2,1
"52848",11,2,1,2
"52849",11,2,3,1
"52850",10,2,4,1
"52851",8,2,3,4
"52852",1,2,4,1
"52853",2,2,7,3
"52854",10,2,2,1
"52855",11,2,4,1
"52856",1,2,4,1
"52857",11,2,2,2
"52858",11,2,4,1
"52859",2,2,3,3
"52860",2,2,4,1
"52861",1,1,7,1
"52862",3,2,4,3
"52863",1,1,6,1
"52864",6,2,7,6
"52865",2,1,6,1
"52866",2,2,1,1
"52867",11,2,2,2
"52868",1,2,5,1
"52869",1,2,4,1
"52870",11,2,1,3
"52871",12,1,2,2
"52872",11,2,2,2
"52873",2,2,4,1
"52874",2,2,1,3
"52875",2,2,1,2
"52876",2,2,6,1
"52877",1,1,6,1
"52878",11,2,6,1
"52879",11,2,4,1
"52880",1,1,6,1
"52881",9,2,1,7
"52882",2,2,1,1
"52883",1,1,7,1
"52884",1,1,4,1
