"","religpew","pew_bornagain","pid7","race","inputstate","ideo5"
"52573",11,2,3,3,18,3
"52574",7,2,1,3,53,2
"52575",8,2,2,4,6,2
"52576",10,2,8,2,25,2
"52577",1,2,3,1,55,6
"52578",2,2,98,1,18,4
"52579",2,2,7,1,13,3
"52580",1,2,4,1,26,6
"52581",2,2,1,3,36,4
"52582",11,1,6,1,42,5
"52583",5,2,2,1,12,2
"52584",2,2,5,1,42,3
"52585",11,2,6,1,41,3
"52586",1,2,8,1,6,6
"52587",10,2,1,1,19,2
"52588",1,1,3,1,6,2
"52589",2,2,2,3,35,4
"52590",1,1,1,2,20,3
"52591",1,2,6,1,48,4
"52592",2,1,3,3,6,1
"52593",11,2,4,2,13,3
"52594",11,2,1,3,39,3
"52595",6,1,1,5,36,1
"52596",11,1,2,1,17,6
"52597",11,1,2,1,12,3
"52598",11,2,8,1,39,6
"52599",11,2,6,1,12,4
"52600",2,2,7,1,12,4
"52601",12,2,1,1,24,2
"52602",2,2,2,3,37,4
"52603",9,2,1,1,6,1
"52604",9,2,5,1,55,3
"52605",11,2,1,1,47,1
"52606",1,2,4,1,41,6
"52607",2,2,4,1,20,3
"52608",1,2,5,1,55,3
"52609",9,2,1,3,48,2
"52610",1,2,1,2,48,3
"52611",11,2,2,1,34,3
"52612",11,2,2,1,51,2
"52613",11,2,2,1,53,3
"52614",2,2,4,1,55,6
"52615",12,2,4,3,8,3
"52616",11,2,3,1,21,2
"52617",6,2,2,8,51,1
"52618",9,2,2,4,17,3
"52619",10,2,1,1,54,2
"52620",1,2,1,2,17,2
"52621",10,2,1,1,17,1
"52622",2,2,5,1,32,5
"52623",2,2,3,1,42,3
"52624",12,2,4,1,1,1
"52625",11,2,3,1,12,2
"52626",3,2,4,3,49,3
"52627",11,2,6,1,29,3
"52628",2,2,4,1,48,6
"52629",11,2,3,3,34,3
"52630",2,2,4,3,12,4
"52631",2,2,4,1,36,2
"52632",9,2,3,3,41,3
"52633",11,2,5,3,12,6
"52634",1,1,1,1,20,3
"52635",8,2,8,4,6,4
"52636",1,1,5,1,17,4
"52637",9,2,5,1,6,3
"52638",2,2,6,1,39,3
"52639",2,2,2,1,6,4
"52640",2,1,2,2,17,3
"52641",11,2,4,1,12,3
"52642",11,1,4,1,19,6
"52643",1,1,1,2,6,3
"52644",1,2,2,2,12,3
"52645",2,2,2,1,50,6
"52646",11,2,5,3,32,4
"52647",11,2,1,1,51,3
"52648",10,2,3,1,9,3
"52649",9,2,2,3,13,2
"52650",12,1,8,2,26,6
"52651",11,2,5,1,17,5
"52652",1,2,1,2,28,2
"52653",12,2,1,1,36,2
"52654",10,2,2,3,48,2
"52655",11,2,4,3,42,2
"52656",11,2,6,1,6,4
"52657",1,1,1,1,13,3
"52658",2,2,2,3,48,3
"52659",2,2,1,1,12,3
"52660",6,2,1,5,22,3
"52661",1,1,99,1,48,4
"52662",6,2,1,4,48,8
"52663",1,1,6,1,48,3
"52664",1,1,5,1,24,4
"52665",1,2,4,1,8,6
"52666",12,2,6,1,53,3
"52667",1,2,1,2,48,2
"52668",10,2,4,1,18,3
"52669",8,2,3,4,4,3
"52670",1,2,4,6,31,3
"52671",1,1,7,3,8,5
"52672",6,2,2,2,36,3
"52673",11,2,4,3,48,3
"52674",9,2,1,1,48,6
"52675",9,2,1,3,26,2
"52676",2,2,5,3,6,3
"52677",1,2,6,1,34,4
"52678",3,2,1,1,36,4
"52679",1,1,2,1,21,3
"52680",2,2,2,3,48,3
"52681",2,2,8,1,20,6
"52682",1,1,4,1,26,3
"52683",1,2,1,2,29,2
"52684",2,2,6,1,50,4
"52685",7,2,2,4,6,2
"52686",11,1,7,1,17,4
"52687",1,2,4,1,53,5
"52688",1,1,4,1,26,3
"52689",2,2,2,3,48,3
"52690",1,1,2,2,31,6
"52691",11,2,1,1,42,3
"52692",1,1,2,1,42,3
"52693",1,2,2,2,25,3
"52694",9,2,1,1,17,2
"52695",12,2,3,1,12,2
"52696",2,2,7,1,25,4
"52697",2,2,7,1,4,5
"52698",2,2,2,3,17,3
"52699",1,2,1,1,42,3
"52700",10,2,3,1,37,3
"52701",2,2,6,1,55,4
"52702",11,2,4,1,53,3
"52703",5,2,6,1,6,4
"52704",2,2,2,1,4,2
"52705",2,2,1,1,32,4
"52706",1,1,6,2,33,3
"52707",1,2,5,1,53,4
"52708",1,1,3,1,39,3
"52709",11,2,4,1,29,3
"52710",1,1,5,1,32,2
"52711",10,2,6,1,21,3
"52712",10,2,3,1,41,2
"52713",6,2,1,8,12,2
"52714",11,1,8,3,9,6
"52715",1,1,5,1,42,3
"52716",1,2,1,2,27,6
"52717",1,1,6,3,12,4
"52718",11,2,4,3,6,4
"52719",1,2,2,1,21,3
"52720",1,1,1,2,45,6
"52721",1,2,1,2,12,3
"52722",11,2,4,3,6,1
"52723",11,2,1,1,17,2
"52724",11,2,4,3,17,2
"52725",2,2,2,1,36,4
"52726",12,2,1,3,13,2
"52727",2,2,4,1,25,6
"52728",1,2,4,2,37,4
"52729",11,1,6,1,39,4
"52730",1,1,1,1,29,3
"52731",10,2,3,1,26,3
"52732",1,2,6,1,42,4
"52733",2,2,2,3,6,2
"52734",9,2,2,1,6,2
"52735",1,2,4,2,34,1
"52736",2,2,6,4,25,3
"52737",11,2,6,1,42,3
"52738",12,1,2,3,6,6
"52739",11,2,6,1,12,3
"52740",1,8,1,1,34,3
"52741",11,2,1,2,24,1
"52742",2,2,6,1,34,5
"52743",4,2,7,1,33,5
"52744",1,1,2,3,12,3
"52745",1,1,7,3,26,4
"52746",11,2,2,1,40,4
"52747",1,2,6,1,25,3
"52748",7,2,4,4,17,2
"52749",11,1,5,5,40,3
"52750",1,1,1,2,55,3
"52751",1,2,1,1,42,3
"52752",1,2,1,1,42,2
"52753",3,2,7,1,34,4
"52754",1,2,4,2,36,3
"52755",2,2,4,1,29,2
"52756",11,1,7,2,12,3
"52757",1,2,7,1,45,4
"52758",1,2,4,2,17,2
"52759",11,2,6,1,25,2
"52760",11,2,4,2,34,2
"52761",1,2,1,6,25,1
"52762",1,1,6,1,39,5
"52763",11,2,3,3,48,2
"52764",11,2,3,1,29,2
"52765",11,2,4,1,27,6
"52766",11,2,4,1,13,6
"52767",11,2,4,1,6,6
"52768",2,2,4,3,35,3
"52769",11,2,1,2,24,2
"52770",11,2,8,4,15,3
"52771",1,1,5,1,6,4
"52772",1,1,7,1,26,5
"52773",2,2,5,1,8,3
"52774",2,2,1,1,34,3
"52775",9,1,7,1,18,5
"52776",12,2,1,2,6,3
"52777",1,2,7,3,34,5
"52778",2,2,4,3,36,4
"52779",2,2,7,3,34,4
"52780",8,2,2,4,48,3
"52781",1,1,5,1,12,4
"52782",12,2,6,1,26,6
"52783",9,2,4,4,26,1
"52784",2,2,2,3,48,3
"52785",2,2,1,3,6,2
"52786",2,2,5,1,44,4
"52787",1,1,7,1,21,4
"52788",1,2,1,1,22,2
"52789",1,1,2,2,26,3
"52790",1,2,4,2,36,3
"52791",1,2,2,1,12,3
"52792",2,2,4,1,45,6
"52793",10,2,3,1,39,2
"52794",1,1,1,2,48,4
"52795",2,2,2,3,48,3
"52796",11,2,1,1,26,2
"52797",11,1,8,2,42,6
"52798",2,2,8,1,48,4
"52799",2,2,2,3,6,2
"52800",11,2,2,2,13,6
"52801",8,2,1,4,36,6
"52802",2,2,7,1,12,4
"52803",2,2,7,1,48,4
"52804",1,1,2,2,22,3
"52805",1,2,1,2,26,3
"52806",11,2,1,2,13,3
"52807",1,1,6,1,48,2
"52808",1,1,7,1,21,6
"52809",11,2,8,1,25,6
"52810",1,1,6,3,36,4
"52811",2,2,2,3,36,2
"52812",7,1,5,2,37,4
"52813",1,1,7,1,39,6
"52814",1,2,6,3,51,4
"52815",11,2,4,1,42,1
"52816",2,2,4,3,6,2
"52817",1,1,5,3,48,3
"52818",2,2,4,4,12,6
"52819",1,2,6,2,48,4
"52820",1,1,6,1,5,4
"52821",2,2,7,1,39,5
"52822",2,2,2,3,6,4
"52823",1,2,8,1,45,6
"52824",2,2,7,1,27,4
"52825",1,1,2,2,48,3
"52826",2,1,5,3,6,3
"52827",1,1,1,2,51,3
"52828",6,2,4,2,37,1
"52829",2,2,1,1,34,2
"52830",12,2,4,2,12,3
"52831",2,2,6,1,36,3
"52832",12,1,7,1,6,4
"52833",1,2,6,1,21,4
"52834",11,2,2,2,34,6
"52835",11,2,4,1,8,2
"52836",1,1,7,1,33,4
"52837",2,2,5,4,41,3
"52838",11,1,6,3,1,4
"52839",2,2,5,3,12,4
"52840",10,2,1,1,48,2
"52841",9,2,1,1,48,2
"52842",1,2,3,3,6,4
"52843",11,1,5,1,16,3
"52844",1,1,6,1,37,4
"52845",11,2,3,1,9,2
"52846",2,2,2,3,6,2
"52847",10,2,2,1,17,3
"52848",11,2,1,2,12,6
"52849",11,2,3,1,36,3
"52850",10,2,4,1,51,3
"52851",8,2,3,4,34,3
"52852",1,2,4,1,26,3
"52853",2,2,7,3,4,3
"52854",10,2,2,1,33,2
"52855",11,2,4,1,26,3
"52856",1,2,4,1,53,6
"52857",11,2,2,2,47,2
"52858",11,2,4,1,18,6
"52859",2,2,3,3,1,3
"52860",2,2,4,1,12,5
"52861",1,1,7,1,18,3
"52862",3,2,4,3,48,4
"52863",1,1,6,1,42,3
"52864",6,2,7,6,1,3
"52865",2,1,6,1,12,3
"52866",2,2,1,1,27,1
"52867",11,2,2,2,17,3
"52868",1,2,5,1,25,3
"52869",1,2,4,1,12,4
"52870",11,2,1,3,42,3
"52871",12,1,2,2,48,4
"52872",11,2,2,2,48,3
"52873",2,2,4,1,34,4
"52874",2,2,1,3,6,2
"52875",2,2,1,2,24,3
"52876",2,2,6,1,17,4
"52877",1,1,6,1,37,5
"52878",11,2,6,1,48,3
"52879",11,2,4,1,26,6
"52880",1,1,6,1,40,3
"52881",9,2,1,7,6,2
"52882",2,2,1,1,36,2
"52883",1,1,7,1,19,5
"52884",1,1,4,1,29,3
"52885",12,1,5,3,6,4
"52886",11,2,8,3,6,6
"52887",11,2,4,1,12,3
"52888",2,2,1,3,48,3
"52889",1,1,7,3,6,5
"52890",2,2,2,1,17,3
"52891",10,2,3,1,17,1
"52892",12,2,2,4,6,2
"52893",12,1,4,1,5,6
"52894",9,2,1,1,42,3
"52895",11,2,7,1,18,4
"52896",2,2,2,1,36,3
"52897",9,2,1,4,6,4
"52898",2,2,1,1,25,3
"52899",9,2,1,1,6,1
"52900",11,2,4,3,48,3
"52901",1,1,5,1,13,4
"52902",2,2,1,3,15,1
"52903",1,2,6,1,26,4
"52904",1,1,7,1,39,4
"52905",1,2,6,1,41,3
"52906",2,2,2,3,9,2
"52907",11,2,2,4,6,4
"52908",2,2,3,1,36,2
"52909",1,2,6,1,48,4
"52910",2,1,1,1,19,2
"52911",5,1,7,2,13,2
"52912",1,2,8,1,48,6
"52913",1,1,1,3,8,2
"52914",2,2,1,3,17,3
"52915",2,2,7,1,26,4
"52916",2,2,8,3,36,6
"52917",9,2,1,1,36,2
"52918",1,1,6,3,4,4
"52919",11,1,8,1,51,6
"52920",11,2,4,1,18,6
"52921",11,2,3,1,30,6
"52922",1,1,1,2,37,3
"52923",2,2,1,1,39,2
"52924",2,2,7,1,36,3
"52925",1,2,1,2,51,4
"52926",12,2,3,1,53,3
"52927",6,2,1,1,25,2
"52928",3,2,7,1,49,5
"52929",2,1,2,1,39,6
"52930",8,2,4,4,48,3
"52931",11,2,4,1,1,6
"52932",1,1,1,2,12,4
"52933",11,2,2,4,6,3
"52934",1,2,2,1,48,2
"52935",9,2,4,1,42,4
"52936",1,1,7,3,48,4
"52937",1,1,4,3,48,3
"52938",1,1,6,1,45,4
"52939",2,2,7,3,6,3
"52940",11,2,2,1,53,2
"52941",1,1,1,2,34,3
"52942",7,2,2,4,6,2
"52943",10,2,7,4,42,5
"52944",2,2,4,6,37,3
"52945",2,2,2,1,12,4
"52946",1,2,1,7,32,3
"52947",2,2,1,1,34,2
"52948",12,1,1,3,36,2
"52949",11,2,1,4,6,2
"52950",2,2,7,1,36,3
"52951",2,2,1,2,37,2
"52952",1,1,7,1,6,5
"52953",2,1,4,1,34,3
"52954",1,2,3,3,8,3
"52955",1,1,7,1,18,5
"52956",9,2,3,1,25,1
"52957",1,2,1,2,18,4
"52958",11,1,1,6,41,2
"52959",2,2,6,3,48,4
"52960",11,2,7,4,25,5
"52961",2,2,6,1,17,4
"52962",11,2,4,1,6,6
"52963",2,2,2,3,25,3
"52964",9,2,1,1,17,2
"52965",2,2,1,1,54,2
"52966",2,2,7,1,12,2
"52967",2,2,2,3,36,6
"52968",2,2,4,1,36,3
"52969",9,2,1,2,24,5
"52970",1,2,8,1,55,6
"52971",11,2,4,1,51,6
"52972",1,1,4,1,51,5
"52973",2,2,8,3,36,6
"52974",2,2,7,1,12,4
"52975",2,2,4,1,39,3
"52976",10,2,5,1,18,4
"52977",2,2,6,1,36,4
"52978",11,2,1,2,27,3
"52979",2,1,2,3,48,2
"52980",11,2,6,1,37,6
"52981",12,2,8,1,18,3
"52982",2,2,4,1,25,3
"52983",1,2,5,3,12,3
"52984",1,1,1,1,15,2
"52985",2,2,7,1,26,4
"52986",1,1,1,2,48,4
"52987",11,1,1,2,24,3
"52988",2,2,7,3,6,1
"52989",10,2,3,1,48,3
"52990",2,2,4,1,40,3
"52991",12,1,4,1,5,6
"52992",5,2,1,1,36,1
"52993",1,2,1,4,53,4
"52994",12,2,3,2,12,3
"52995",2,2,1,3,34,2
"52996",11,2,4,3,36,4
"52997",1,2,1,1,39,2
"52998",11,2,4,1,8,3
"52999",2,2,7,1,4,4
"53000",9,2,8,1,12,3
"53001",1,1,7,1,37,3
"53002",12,1,2,3,36,3
"53003",2,2,5,3,12,3
"53004",12,2,4,1,23,3
"53005",1,2,3,1,36,4
"53006",10,2,2,2,34,3
"53007",1,1,1,2,48,1
"53008",1,1,6,1,36,4
"53009",1,1,7,3,4,5
"53010",2,2,4,3,36,4
"53011",11,2,2,1,51,3
"53012",2,2,4,1,24,3
"53013",11,1,5,1,6,5
"53014",2,2,2,3,9,3
"53015",12,1,4,1,55,3
"53016",2,2,3,1,18,3
"53017",12,1,5,6,6,4
"53018",3,2,6,1,32,6
"53019",1,1,7,1,39,4
"53020",9,2,4,1,25,3
"53021",1,2,5,1,20,4
"53022",11,2,2,2,8,6
"53023",1,2,7,1,42,3
"53024",11,2,4,1,29,6
"53025",2,1,7,1,36,4
"53026",2,2,6,3,12,6
"53027",12,2,6,1,5,3
"53028",11,2,1,1,49,2
"53029",2,2,3,2,24,3
"53030",9,2,1,1,40,2
"53031",11,2,4,3,6,3
"53032",1,2,5,7,26,3
"53033",1,1,1,3,48,2
"53034",2,2,1,5,6,2
"53035",1,1,3,1,37,2
"53036",11,2,1,1,36,2
"53037",1,1,8,4,23,6
"53038",2,2,1,2,1,1
"53039",1,1,1,6,36,2
"53040",98,2,1,1,32,3
"53041",12,2,4,7,41,4
"53042",11,1,5,1,26,4
"53043",12,2,3,1,42,1
"53044",1,1,7,3,6,4
"53045",2,2,6,1,29,3
"53046",10,2,2,2,8,2
"53047",11,2,4,1,26,5
"53048",1,2,2,2,39,2
"53049",10,2,1,1,32,3
"53050",1,1,7,1,48,4
"53051",11,2,1,6,36,1
"53052",1,2,5,1,41,4
"53053",1,1,1,2,48,1
"53054",1,1,7,1,51,5
"53055",11,1,6,3,21,6
"53056",1,1,7,1,27,5
"53057",1,1,5,1,13,4
"53058",2,2,2,4,6,2
"53059",1,1,6,1,1,5
"53060",1,2,4,4,4,3
"53061",12,2,4,1,19,6
"53062",8,2,4,4,6,3
"53063",11,2,2,3,36,3
"53064",1,1,4,2,39,3
"53065",1,1,6,4,33,3
"53066",3,2,3,1,47,3
"53067",11,2,8,1,17,6
"53068",12,1,6,3,18,3
"53069",2,2,2,4,6,2
"53070",9,1,7,2,36,3
"53071",2,2,4,3,51,2
"53072",10,2,7,1,12,4
"53073",2,2,7,7,47,5
"53074",12,2,3,3,44,2
"53075",1,1,4,1,39,4
"53076",2,2,4,1,39,4
"53077",11,2,2,3,36,6
"53078",11,2,6,1,42,3
"53079",1,1,7,1,47,3
"53080",1,1,6,1,47,3
"53081",12,1,2,1,51,6
"53082",2,1,1,1,6,4
"53083",1,1,1,3,6,1
"53084",2,1,6,3,49,3
"53085",2,2,2,1,6,4
"53086",1,1,8,1,17,3
"53087",11,2,1,1,39,6
"53088",7,2,2,4,6,3
"53089",2,2,6,1,34,2
"53090",1,2,4,3,12,3
"53091",1,2,1,1,51,1
"53092",2,2,7,1,34,3
"53093",1,2,6,1,48,2
"53094",1,1,1,1,8,2
"53095",1,2,3,2,51,2
"53096",9,2,2,1,39,3
"53097",2,2,1,1,36,1
"53098",2,1,4,1,48,5
"53099",9,2,8,3,48,6
"53100",10,2,3,1,18,2
"53101",12,2,8,2,12,6
"53102",1,1,1,2,51,6
"53103",2,2,4,3,6,3
"53104",1,2,5,1,54,3
"53105",1,1,5,1,21,2
"53106",11,2,1,1,6,2
"53107",11,2,2,4,27,2
"53108",11,2,1,3,6,3
"53109",1,1,1,2,13,3
"53110",11,1,2,1,39,6
"53111",12,2,4,1,6,3
"53112",1,2,7,1,21,2
"53113",11,2,2,3,6,2
"53114",1,1,4,1,23,4
"53115",12,2,8,1,25,6
"53116",11,2,2,4,53,3
"53117",12,2,7,1,18,4
"53118",11,2,1,1,54,4
"53119",10,2,4,1,12,6
"53120",10,2,5,3,6,4
"53121",1,1,2,2,24,3
"53122",4,1,1,1,48,2
"53123",9,2,7,1,25,4
"53124",12,2,4,3,36,1
"53125",1,2,7,1,44,4
"53126",2,2,7,1,12,5
"53127",8,2,2,4,39,3
"53128",1,1,7,1,12,5
"53129",2,1,6,1,26,3
"53130",2,2,6,1,17,4
"53131",2,1,1,3,6,3
"53132",9,2,1,3,34,1
"53133",11,2,4,1,29,3
"53134",12,1,1,2,4,3
"53135",1,1,2,2,13,5
"53136",1,1,4,3,25,4
"53137",2,2,7,3,51,3
"53138",1,1,6,1,47,4
"53139",1,1,7,1,48,4
"53140",1,2,1,2,51,3
"53141",1,1,2,5,39,4
"53142",1,2,7,1,17,4
"53143",2,2,2,1,6,2
"53144",12,2,1,2,5,6
"53145",11,2,3,2,51,4
"53146",12,1,4,3,21,6
"53147",11,2,4,3,4,3
"53148",9,2,6,1,39,3
"53149",2,1,7,1,42,4
"53150",12,1,7,1,26,4
"53151",2,2,2,3,48,3
"53152",9,2,3,4,25,2
"53153",11,2,4,1,26,3
"53154",1,1,7,1,46,5
"53155",1,1,2,2,48,6
"53156",3,1,1,1,36,5
"53157",1,1,7,3,19,4
"53158",1,2,1,2,18,3
"53159",3,1,6,6,48,5
"53160",10,2,6,3,37,4
"53161",1,1,1,6,39,5
"53162",7,2,6,4,34,4
"53163",11,2,5,1,6,4
"53164",1,1,2,2,6,6
"53165",11,2,2,1,48,3
"53166",1,1,1,2,18,6
"53167",11,2,3,3,48,2
"53168",2,2,1,3,12,3
"53169",12,2,3,1,39,1
"53170",11,2,7,4,51,5
"53171",1,1,1,2,26,4
"53172",11,2,4,1,49,6
"53173",2,2,5,1,36,4
"53174",4,1,1,1,40,3
"53175",1,1,6,1,10,4
"53176",11,2,2,3,6,3
"53177",1,1,1,3,6,3
"53178",11,2,6,4,36,4
"53179",11,2,4,1,12,2
"53180",1,1,1,3,12,3
"53181",2,2,7,3,8,4
"53182",11,2,2,1,48,4
"53183",1,2,1,3,36,2
"53184",1,1,5,1,55,4
"53185",10,2,3,1,53,2
"53186",1,2,1,1,26,2
"53187",1,1,2,2,51,2
"53188",1,1,7,6,6,5
"53189",1,1,5,1,6,5
"53190",11,2,4,2,5,6
"53191",1,2,2,3,41,2
"53192",1,2,2,1,34,6
"53193",12,2,4,6,29,3
"53194",1,2,4,1,55,3
"53195",12,2,8,6,31,3
"53196",11,2,5,4,34,4
"53197",12,2,4,1,36,2
"53198",2,2,3,1,36,3
"53199",2,1,1,3,48,3
"53200",1,1,7,1,1,5
"53201",2,2,4,1,12,6
"53202",7,2,6,4,6,4
"53203",9,2,4,4,36,3
"53204",11,2,4,1,39,6
"53205",9,2,1,6,48,1
"53206",11,2,4,2,13,2
"53207",3,1,5,1,51,4
"53208",1,1,4,1,23,6
"53209",2,1,2,1,12,3
"53210",1,2,2,3,48,2
"53211",1,1,6,1,25,4
"53212",1,2,6,1,55,4
"53213",1,2,1,2,1,3
"53214",2,2,3,3,48,3
"53215",11,1,5,3,6,3
"53216",9,2,3,3,36,2
"53217",11,2,2,2,34,6
"53218",1,1,5,4,6,4
"53219",2,2,7,1,50,3
"53220",1,2,4,1,40,3
"53221",11,2,1,1,12,2
"53222",11,2,3,2,42,2
"53223",7,2,2,3,6,3
"53224",2,1,3,1,31,4
"53225",11,2,6,1,42,3
"53226",11,2,2,1,18,1
"53227",11,2,8,1,41,6
"53228",1,1,1,2,17,3
"53229",2,2,1,1,36,1
"53230",2,2,8,1,46,6
"53231",2,2,8,1,34,3
"53232",2,2,2,1,36,6
"53233",11,2,3,1,36,2
"53234",11,2,5,1,29,3
"53235",11,2,4,1,12,6
"53236",2,2,4,1,39,6
"53237",2,1,1,2,24,5
"53238",1,1,2,4,42,3
"53239",1,1,8,1,18,6
"53240",1,1,2,2,39,3
"53241",5,2,7,1,36,4
"53242",10,2,6,3,34,3
"53243",2,2,6,1,24,4
"53244",2,2,5,1,25,2
"53245",1,1,5,3,6,3
"53246",2,2,5,1,12,4
"53247",1,1,2,3,9,4
"53248",1,2,1,1,36,3
"53249",1,1,1,2,48,3
"53250",11,2,2,1,29,6
"53251",11,1,1,1,12,4
"53252",11,2,8,1,47,6
"53253",2,1,6,4,51,3
"53254",10,2,3,3,6,4
"53255",2,2,7,1,12,3
"53256",11,2,8,1,37,6
"53257",12,2,3,1,32,2
"53258",1,1,7,1,5,5
"53259",11,2,8,1,25,6
"53260",1,2,2,2,48,2
"53261",11,2,1,1,19,6
"53262",2,2,1,3,6,1
"53263",11,2,3,1,53,3
"53264",2,8,1,1,17,6
"53265",1,1,2,1,9,5
"53266",11,2,2,7,41,3
"53267",11,2,1,2,5,3
"53268",9,2,4,4,36,6
"53269",1,1,8,1,27,3
"53270",11,2,2,6,25,2
"53271",1,2,4,1,50,3
"53272",2,2,3,1,42,3
"53273",1,1,7,1,1,5
"53274",1,2,7,1,19,4
"53275",12,2,1,1,36,3
"53276",2,1,4,3,48,3
"53277",1,2,2,1,13,3
"53278",2,2,6,3,6,4
"53279",9,2,8,1,24,6
"53280",11,1,2,3,48,3
"53281",11,2,8,1,38,6
"53282",1,2,5,1,6,3
"53283",11,1,4,1,47,2
"53284",2,2,1,3,4,2
"53285",2,2,2,1,6,3
"53286",2,2,4,3,17,3
"53287",1,1,6,2,12,4
"53288",2,2,2,1,37,4
"53289",2,2,1,3,48,2
"53290",2,2,1,2,12,2
"53291",12,2,4,1,54,3
"53292",11,2,3,1,25,1
"53293",2,2,7,1,55,5
"53294",10,2,3,4,51,2
"53295",2,1,1,3,19,2
"53296",12,1,2,1,42,6
"53297",9,2,1,6,28,1
"53298",2,1,3,1,30,3
"53299",11,1,2,3,36,2
"53300",1,1,5,3,51,4
"53301",11,1,3,3,35,3
"53302",11,2,1,2,9,1
"53303",1,1,7,1,47,5
"53304",10,2,3,1,25,2
"53305",1,2,5,1,27,3
"53306",2,2,4,1,42,6
"53307",1,1,6,1,12,3
"53308",10,2,1,1,5,2
"53309",2,2,3,2,6,2
"53310",1,1,1,2,18,3
"53311",2,2,3,3,36,2
"53312",1,2,6,1,42,2
"53313",2,2,8,1,17,1
"53314",2,2,7,1,53,5
"53315",7,2,3,4,12,3
"53316",11,2,1,1,25,2
"53317",1,1,2,4,12,3
"53318",1,1,4,1,12,6
"53319",1,1,1,2,51,4
"53320",11,2,2,1,40,2
"53321",1,2,7,1,42,4
"53322",1,1,7,1,40,3
"53323",2,2,4,1,32,3
"53324",11,1,8,1,51,4
"53325",2,2,5,1,36,5
"53326",2,1,1,3,6,4
"53327",1,2,2,1,18,1
"53328",6,2,4,1,1,4
"53329",1,1,2,2,36,4
"53330",12,1,5,3,12,6
"53331",1,2,2,2,13,2
"53332",11,2,1,3,48,1
"53333",2,2,4,3,6,6
"53334",1,1,6,5,5,6
"53335",9,2,3,6,22,6
"53336",2,1,1,2,12,4
"53337",2,2,3,1,20,3
"53338",11,2,6,1,48,3
"53339",3,1,8,1,48,4
"53340",1,2,1,1,39,3
"53341",4,2,4,5,36,3
"53342",11,1,2,2,51,3
"53343",2,2,1,1,42,2
"53344",12,1,7,3,45,4
"53345",2,1,7,1,26,5
"53346",1,1,3,1,22,4
"53347",2,2,2,3,6,3
"53348",2,2,6,3,12,4
"53349",2,2,2,3,48,3
"53350",1,1,2,1,6,3
"53351",1,2,1,1,27,2
"53352",1,1,4,1,39,3
"53353",2,2,2,1,6,2
"53354",11,2,1,6,8,2
"53355",1,1,4,1,37,3
"53356",5,2,6,3,12,3
"53357",2,2,3,1,55,3
"53358",1,2,5,1,9,4
"53359",2,2,3,1,36,4
"53360",1,2,4,1,27,3
"53361",2,1,8,3,24,6
"53362",2,2,2,1,42,6
"53363",1,2,4,1,39,6
"53364",12,1,2,6,26,2
"53365",9,2,4,1,36,1
"53366",10,2,3,4,8,3
"53367",9,2,4,1,49,3
"53368",11,1,5,1,29,4
"53369",9,2,7,1,34,3
"53370",1,1,7,1,28,4
"53371",2,2,99,3,49,6
"53372",11,1,4,2,1,2
"53373",1,2,1,1,42,6
"53374",10,2,6,3,48,3
"53375",2,2,1,1,48,3
"53376",1,2,1,2,36,2
"53377",2,2,6,3,12,4
"53378",11,2,8,1,46,6
"53379",2,2,4,3,55,3
"53380",3,1,5,2,28,3
"53381",1,1,7,1,1,4
"53382",1,1,7,1,29,5
"53383",1,1,7,1,37,5
"53384",1,1,4,3,17,3
"53385",7,2,5,2,48,3
"53386",8,2,1,4,34,2
"53387",11,2,4,1,26,6
"53388",1,1,3,2,21,3
"53389",1,1,8,4,48,6
"53390",2,2,1,3,12,2
"53391",2,2,4,1,6,4
"53392",1,2,3,1,18,4
"53393",10,2,5,1,42,4
"53394",10,2,3,2,48,2
"53395",8,2,1,4,12,1
"53396",2,2,5,1,8,4
"53397",1,2,1,2,13,2
"53398",11,2,5,2,12,2
"53399",12,2,2,6,6,4
"53400",9,2,2,1,6,2
"53401",2,2,6,3,6,4
"53402",10,2,1,1,49,2
"53403",2,2,1,1,36,1
"53404",11,2,1,1,13,1
"53405",10,2,1,2,37,2
"53406",9,2,3,3,48,2
"53407",11,2,3,4,36,2
"53408",4,2,2,1,25,3
"53409",2,2,5,3,51,3
"53410",7,2,1,6,6,1
"53411",11,2,8,4,41,6
"53412",11,2,2,2,55,3
"53413",2,2,1,3,6,2
"53414",1,2,8,1,29,6
"53415",11,2,7,2,25,5
"53416",10,2,4,4,6,4
"53417",2,2,4,3,12,8
"53418",12,2,2,3,6,3
"53419",2,2,2,3,48,2
"53420",2,2,5,1,22,3
"53421",1,2,7,1,55,4
"53422",1,1,1,2,37,1
"53423",11,2,1,5,9,1
"53424",1,1,2,2,21,3
"53425",10,2,2,1,24,3
"53426",11,2,3,1,42,3
"53427",11,2,8,1,48,3
"53428",1,1,1,2,40,4
"53429",11,2,4,1,36,1
"53430",2,2,7,1,26,4
"53431",11,2,1,2,42,2
"53432",1,1,1,2,47,3
"53433",1,2,3,4,29,2
"53434",7,2,3,2,41,2
"53435",1,2,1,3,17,1
"53436",11,2,4,1,17,6
"53437",11,2,4,5,48,3
"53438",1,1,7,1,13,4
"53439",9,2,2,1,12,2
"53440",12,2,8,1,8,6
"53441",2,2,2,3,47,3
"53442",11,2,1,2,36,2
"53443",1,2,6,1,19,5
"53444",1,2,6,1,42,4
"53445",11,2,1,6,6,3
