"","evangelical","inputstate","pew_churatd"
"27434",0,39,4
"27435",1,47,5
"27436",1,8,5
"27437",0,26,2
"27438",0,6,5
"27439",1,26,1
"27440",0,37,1
"27441",0,48,2
"27442",0,24,5
"27443",0,17,5
"27444",1,29,5
"27445",1,51,1
"27446",0,39,2
"27447",0,36,6
"27448",1,20,2
"27449",0,55,5
"27450",0,12,1
"27451",0,6,6
"27452",0,55,6
"27453",0,12,6
"27454",1,47,4
"27455",0,36,1
"27456",0,6,2
"27457",0,12,5
"27458",0,41,6
"27459",1,37,2
"27460",1,21,1
"27461",0,36,5
"27462",0,34,2
"27463",0,27,5
"27464",0,17,4
"27465",1,12,2
"27466",0,19,4
"27467",0,6,5
"27468",0,54,4
"27469",0,49,6
"27470",0,24,4
"27471",0,26,6
"27472",1,32,5
"27473",0,15,2
"27474",1,12,4
"27475",0,12,1
"27476",0,36,4
"27477",0,36,2
"27478",0,36,5
"27479",0,42,5
"27480",0,27,4
"27481",0,49,3
"27482",1,24,1
"27483",0,36,1
"27484",0,17,5
"27485",0,6,6
"27486",0,42,6
"27487",0,39,2
"27488",0,34,6
"27489",0,26,6
"27490",0,6,3
"27491",1,48,5
"27492",0,36,6
"27493",1,13,7
"27494",1,34,4
"27495",0,34,2
"27496",0,9,5
"27497",0,34,1
"27498",0,36,6
"27499",0,42,6
"27500",0,6,6
"27501",1,26,1
"27502",0,36,3
"27503",1,48,2
"27504",0,36,6
"27505",0,34,6
"27506",0,5,6
"27507",0,42,2
"27508",1,26,2
"27509",0,22,6
"27510",0,48,5
"27511",0,26,6
"27512",1,48,NaN
"27513",1,20,4
"27514",1,32,1
"27515",0,48,5
"27516",0,39,4
"27517",0,36,2
"27518",0,42,2
"27519",0,12,6
"27520",0,34,2
"27521",0,22,5
"27522",0,12,6
"27523",0,13,3
"27524",0,42,6
"27525",0,12,5
"27526",0,42,5
"27527",0,42,3
"27528",0,34,4
"27529",1,36,2
"27530",0,41,5
"27531",0,17,6
"27532",1,24,1
"27533",0,40,6
"27534",1,12,2
"27535",0,12,1
"27536",1,17,2
"27537",0,6,5
"27538",0,6,6
"27539",0,6,5
"27540",1,48,1
"27541",0,18,5
"27542",1,10,2
"27543",1,26,3
"27544",0,25,6
"27545",0,12,5
"27546",1,21,6
"27547",0,47,5
"27548",0,42,4
"27549",1,42,5
"27550",0,48,5
"27551",1,37,3
"27552",1,21,5
"27553",0,25,6
"27554",0,6,6
"27555",0,34,6
"27556",1,37,1
"27557",0,46,4
"27558",0,6,6
"27559",0,41,1
"27560",0,42,5
"27561",0,1,6
"27562",1,37,4
"27563",0,17,5
"27564",0,36,6
"27565",0,53,4
"27566",0,11,6
"27567",1,34,4
"27568",0,36,2
"27569",0,36,4
"27570",0,32,5
"27571",1,39,2
"27572",1,6,4
"27573",0,6,2
"27574",0,6,2
"27575",0,6,3
"27576",1,6,2
"27577",0,48,2
"27578",0,12,6
"27579",0,24,5
"27580",0,12,4
"27581",0,17,4
"27582",0,36,2
"27583",0,27,5
"27584",0,4,6
"27585",0,13,2
"27586",0,18,6
"27587",0,6,2
"27588",0,51,4
"27589",1,37,1
"27590",1,40,1
"27591",0,17,6
"27592",0,19,4
"27593",0,17,5
"27594",0,1,1
"27595",1,32,3
"27596",0,13,5
"27597",0,54,6
"27598",0,21,2
"27599",0,4,1
"27600",0,30,2
"27601",1,6,5
"27602",0,41,6
"27603",0,6,6
"27604",0,32,5
"27605",1,48,2
"27606",0,9,2
"27607",0,48,1
"27608",1,13,1
"27609",0,17,1
"27610",1,48,5
"27611",0,55,5
"27612",0,13,1
"27613",0,34,5
"27614",0,26,6
"27615",1,54,2
"27616",0,17,5
"27617",1,12,2
"27618",0,13,5
"27619",0,45,6
"27620",0,37,5
"27621",0,24,5
"27622",0,41,4
"27623",0,13,5
"27624",1,29,5
"27625",1,37,2
"27626",0,39,2
"27627",0,6,5
"27628",0,35,2
"27629",0,17,3
"27630",0,6,3
"27631",0,26,4
"27632",0,41,4
"27633",0,47,1
"27634",0,21,6
"27635",0,6,3
"27636",0,22,6
"27637",0,55,6
"27638",0,17,2
"27639",0,53,2
"27640",0,37,5
"27641",0,6,2
"27642",0,25,5
"27643",1,42,1
"27644",0,22,1
"27645",0,6,4
"27646",1,21,2
"27647",0,24,5
"27648",0,42,5
"27649",1,13,2
"27650",1,39,3
"27651",0,37,6
"27652",0,19,6
"27653",1,1,2
"27654",0,40,5
"27655",0,44,4
"27656",0,24,5
"27657",0,39,5
"27658",0,6,6
"27659",0,17,6
"27660",1,37,2
"27661",1,35,4
"27662",0,42,2
"27663",1,48,1
"27664",0,33,6
"27665",0,32,6
"27666",1,6,1
"27667",0,6,5
"27668",0,16,5
"27669",0,6,2
"27670",0,36,7
"27671",1,10,4
"27672",0,8,4
"27673",1,29,2
"27674",1,19,5
"27675",0,29,3
"27676",1,45,2
"27677",0,37,4
"27678",0,26,6
"27679",0,47,6
"27680",0,17,3
"27681",0,28,7
"27682",1,21,3
"27683",1,6,2
"27684",0,31,6
"27685",0,6,3
"27686",0,17,2
"27687",0,36,5
"27688",1,31,5
"27689",0,47,2
"27690",0,36,1
"27691",0,12,6
"27692",1,6,2
"27693",0,17,5
"27694",0,36,4
"27695",0,12,2
"27696",0,39,5
"27697",0,39,5
"27698",0,6,6
"27699",0,55,4
"27700",1,12,4
"27701",0,48,2
"27702",1,51,5
"27703",0,45,3
"27704",0,42,6
"27705",1,26,2
"27706",0,6,4
"27707",1,17,2
"27708",1,31,2
"27709",0,6,6
"27710",0,36,3
"27711",0,39,6
"27712",0,39,5
"27713",0,48,6
"27714",0,6,5
"27715",1,12,1
"27716",0,42,2
"27717",0,6,5
"27718",0,48,6
"27719",0,29,6
"27720",1,28,2
"27721",0,48,4
"27722",0,18,1
"27723",0,42,5
"27724",0,26,1
"27725",0,6,2
"27726",0,42,3
"27727",0,55,2
"27728",0,17,6
"27729",0,36,4
"27730",1,22,3
"27731",0,41,6
"27732",0,40,2
"27733",0,36,2
"27734",0,6,6
"27735",1,36,1
"27736",0,27,1
"27737",0,25,4
"27738",0,27,4
"27739",0,27,3
"27740",1,51,2
"27741",0,41,4
"27742",1,12,4
"27743",0,29,7
"27744",0,13,1
"27745",0,36,5
"27746",0,17,6
"27747",0,27,5
"27748",0,36,6
"27749",0,51,4
"27750",1,39,2
"27751",1,27,4
"27752",0,21,5
"27753",1,12,5
"27754",1,12,6
"27755",0,6,5
"27756",0,24,2
"27757",1,17,3
"27758",0,12,1
"27759",0,6,5
"27760",0,38,2
"27761",0,24,4
"27762",0,42,3
"27763",1,21,1
"27764",0,36,4
"27765",0,17,7
"27766",0,34,4
"27767",1,6,2
"27768",0,45,2
"27769",0,26,2
"27770",0,6,5
"27771",1,48,3
"27772",0,6,6
"27773",1,53,2
"27774",0,12,6
"27775",0,36,7
"27776",0,51,2
"27777",0,48,5
"27778",0,42,6
"27779",0,25,3
"27780",1,24,4
"27781",0,51,5
"27782",0,9,6
"27783",0,26,4
"27784",0,17,2
"27785",0,24,5
"27786",0,47,3
"27787",0,26,6
"27788",0,6,6
"27789",0,36,6
"27790",0,12,6
"27791",0,42,2
"27792",1,18,5
"27793",0,42,5
"27794",0,47,6
"27795",0,39,7
"27796",0,36,5
"27797",1,12,4
"27798",0,6,6
"27799",1,4,7
"27800",1,48,1
"27801",0,51,5
"27802",1,48,4
"27803",1,37,4
"27804",1,13,1
"27805",0,23,6
"27806",0,39,4
"27807",0,6,1
"27808",0,51,6
"27809",1,12,2
"27810",0,17,2
"27811",0,24,1
"27812",0,36,6
"27813",0,25,2
"27814",0,6,6
"27815",0,36,4
"27816",0,9,6
"27817",1,26,2
"27818",0,36,5
"27819",1,13,1
"27820",0,16,5
"27821",1,39,1
"27822",0,27,2
"27823",1,6,2
"27824",0,27,6
"27825",1,48,4
"27826",1,5,5
"27827",0,19,2
"27828",0,39,6
"27829",0,15,4
"27830",1,47,2
"27831",0,6,2
"27832",0,12,3
"27833",0,36,3
"27834",0,39,6
"27835",0,36,5
"27836",0,19,3
"27837",0,36,5
"27838",0,6,2
"27839",0,36,4
"27840",0,15,2
"27841",0,39,2
"27842",0,26,1
"27843",0,29,4
"27844",1,47,3
"27845",1,51,5
"27846",0,6,1
"27847",0,26,5
"27848",1,37,1
"27849",0,36,3
"27850",0,19,4
"27851",1,40,1
"27852",0,18,5
"27853",0,12,6
"27854",0,39,5
"27855",0,48,4
"27856",0,12,2
"27857",1,13,3
"27858",0,36,2
"27859",0,51,5
"27860",0,12,6
"27861",0,27,6
"27862",1,37,3
"27863",1,51,2
"27864",0,6,2
"27865",0,8,6
"27866",0,48,2
"27867",0,24,4
"27868",0,37,1
"27869",0,48,2
"27870",0,6,5
"27871",0,17,4
"27872",1,13,2
"27873",0,1,5
"27874",0,48,2
"27875",1,17,2
"27876",0,54,7
"27877",0,53,6
"27878",0,4,2
"27879",0,53,6
"27880",0,12,2
"27881",0,36,5
"27882",0,42,5
"27883",0,24,4
"27884",0,25,4
"27885",1,55,3
"27886",0,21,6
"27887",0,9,6
"27888",0,37,5
"27889",0,10,2
"27890",0,12,2
"27891",1,48,6
"27892",0,39,6
"27893",0,48,4
"27894",1,39,1
"27895",0,48,2
"27896",0,6,4
"27897",0,6,6
"27898",0,34,5
"27899",1,32,6
"27900",0,12,4
"27901",1,17,4
"27902",0,27,5
"27903",1,26,1
"27904",1,33,4
"27905",0,8,6
"27906",0,51,5
"27907",0,6,5
"27908",0,12,6
"27909",0,36,4
"27910",1,6,7
"27911",0,20,6
"27912",1,6,6
"27913",0,13,5
"27914",1,51,2
"27915",1,10,1
"27916",0,12,4
"27917",0,55,6
"27918",0,26,5
"27919",1,12,4
"27920",0,53,6
"27921",0,48,6
"27922",1,39,1
"27923",0,48,5
"27924",0,25,1
"27925",0,36,4
"27926",0,55,5
"27927",0,26,5
"27928",0,34,4
"27929",0,25,6
"27930",0,12,2
"27931",1,27,2
"27932",0,6,5
"27933",0,48,2
"27934",0,42,5
"27935",0,42,4
"27936",0,18,6
"27937",0,34,6
"27938",0,39,5
"27939",0,12,6
"27940",1,28,5
"27941",0,21,3
"27942",0,32,2
"27943",0,12,4
"27944",0,34,5
"27945",0,19,6
"27946",0,42,1
"27947",1,41,5
"27948",0,42,2
"27949",1,39,2
"27950",0,51,3
"27951",0,47,1
"27952",0,18,6
"27953",0,47,5
"27954",0,17,2
"27955",0,6,5
"27956",0,36,6
"27957",1,48,2
"27958",1,47,2
"27959",0,6,6
"27960",0,49,6
"27961",0,34,7
"27962",1,31,4
"27963",0,53,6
"27964",0,37,5
"27965",0,42,6
"27966",1,39,1
"27967",0,36,2
"27968",1,6,2
"27969",0,53,4
"27970",1,42,4
"27971",1,56,5
"27972",0,6,6
"27973",1,19,3
"27974",0,25,6
"27975",1,51,3
"27976",1,13,2
"27977",0,33,6
"27978",0,42,4
"27979",0,53,6
"27980",0,42,2
"27981",0,41,5
"27982",0,8,4
"27983",1,6,2
"27984",0,6,4
"27985",1,47,3
"27986",0,25,4
"27987",0,39,4
"27988",0,6,6
"27989",1,29,1
"27990",1,6,2
"27991",0,48,5
"27992",0,17,4
"27993",0,35,5
"27994",0,26,5
"27995",1,24,5
"27996",1,55,5
"27997",0,42,5
"27998",0,27,1
"27999",0,32,2
"28000",0,34,5
"28001",0,15,2
"28002",0,17,5
"28003",0,17,6
"28004",1,12,1
"28005",0,42,2
"28006",0,42,6
"28007",1,56,6
"28008",1,6,5
"28009",0,4,6
"28010",0,17,2
"28011",0,18,6
"28012",0,4,2
"28013",0,12,1
"28014",1,6,6
"28015",0,25,4
"28016",0,13,2
"28017",0,48,5
"28018",0,12,6
"28019",0,55,6
"28020",1,26,4
"28021",0,48,6
"28022",0,16,5
"28023",0,49,6
"28024",0,27,5
"28025",0,55,6
"28026",0,9,5
"28027",0,42,2
"28028",0,24,4
"28029",0,42,6
"28030",0,42,6
"28031",1,17,2
"28032",0,54,3
"28033",0,8,4
"28034",1,39,1
"28035",0,36,5
"28036",0,17,4
"28037",0,42,4
"28038",1,1,4
"28039",0,45,3
"28040",0,37,3
"28041",1,13,2
"28042",0,48,6
"28043",1,48,2
"28044",1,36,3
"28045",0,24,5
"28046",0,12,6
"28047",0,27,6
"28048",0,26,4
"28049",1,29,2
"28050",0,36,4
"28051",1,9,1
"28052",1,22,3
"28053",0,6,5
"28054",0,12,2
"28055",1,48,4
"28056",0,48,2
"28057",1,48,1
"28058",0,13,3
"28059",0,9,5
"28060",0,20,4
"28061",0,17,6
"28062",0,39,6
"28063",1,21,6
"28064",0,6,4
"28065",0,12,6
"28066",0,37,5
"28067",0,47,5
"28068",0,48,4
"28069",0,37,1
"28070",0,48,4
"28071",1,21,4
"28072",0,27,6
"28073",0,34,2
"28074",0,41,5
"28075",1,12,1
"28076",0,39,4
"28077",0,36,3
"28078",1,39,2
"28079",0,55,6
"28080",0,50,6
"28081",0,55,6
"28082",0,42,4
"28083",0,30,2
"28084",0,6,6
"28085",0,36,4
"28086",1,6,5
"28087",0,12,6
"28088",0,17,3
"28089",0,6,4
"28090",0,51,5
"28091",0,6,6
"28092",0,17,2
"28093",0,6,2
"28094",0,34,5
"28095",0,34,2
"28096",0,26,2
"28097",0,34,5
"28098",0,28,2
"28099",0,20,1
"28100",0,17,5
"28101",0,28,1
"28102",1,48,2
"28103",0,48,4
"28104",1,6,3
"28105",0,34,4
"28106",1,12,3
"28107",0,26,5
"28108",0,53,2
"28109",0,8,1
"28110",0,25,5
"28111",0,25,4
"28112",0,48,5
"28113",0,39,6
"28114",0,36,2
"28115",0,48,1
"28116",1,13,1
"28117",0,1,4
"28118",0,12,6
"28119",0,45,4
"28120",0,36,5
"28121",0,13,5
"28122",0,34,2
"28123",0,12,7
"28124",0,6,6
"28125",1,12,2
"28126",1,39,4
"28127",1,39,6
"28128",0,12,3
"28129",0,41,6
"28130",0,36,3
"28131",0,5,5
"28132",1,27,1
"28133",1,17,1
"28134",1,37,1
"28135",0,41,3
"28136",0,41,1
"28137",1,12,4
"28138",1,48,3
"28139",1,48,3
"28140",0,24,4
"28141",0,48,5
"28142",0,4,3
"28143",0,48,4
"28144",1,1,1
"28145",0,36,4
"28146",0,36,6
"28147",1,51,3
"28148",0,19,6
"28149",1,13,4
"28150",0,51,5
"28151",0,48,6
"28152",0,6,3
"28153",1,48,4
"28154",1,12,4
"28155",0,45,5
"28156",0,41,2
"28157",0,39,6
"28158",1,19,4
"28159",1,55,4
"28160",0,48,3
"28161",0,37,6
"28162",0,26,6
"28163",0,21,5
"28164",0,40,7
"28165",0,37,5
"28166",0,48,6
"28167",0,48,5
"28168",0,48,4
"28169",1,41,2
"28170",0,12,3
"28171",0,17,3
"28172",0,23,6
"28173",0,48,5
"28174",0,23,4
"28175",0,8,2
"28176",0,37,1
"28177",0,48,3
"28178",1,26,1
"28179",0,6,5
"28180",0,17,3
"28181",0,26,1
"28182",0,35,5
"28183",0,53,3
"28184",0,6,5
"28185",1,32,1
"28186",0,24,3
"28187",1,48,4
"28188",1,53,3
"28189",0,6,4
"28190",0,6,5
"28191",0,18,7
"28192",1,6,2
"28193",0,6,1
"28194",1,15,2
"28195",0,29,3
"28196",0,42,6
"28197",0,12,2
"28198",0,36,4
"28199",1,36,3
"28200",0,55,6
"28201",0,26,4
"28202",0,31,4
"28203",0,18,1
"28204",1,51,5
"28205",0,42,1
"28206",0,19,2
"28207",0,49,2
"28208",0,51,2
"28209",1,55,2
"28210",0,29,6
"28211",0,51,5
"28212",1,26,5
"28213",0,29,6
"28214",0,39,5
"28215",0,29,6
"28216",0,26,2
"28217",0,42,5
"28218",0,39,2
"28219",0,34,4
"28220",1,45,6
"28221",0,47,6
"28222",0,41,6
"28223",0,48,4
"28224",0,41,2
"28225",0,48,4
"28226",0,49,6
"28227",0,19,4
"28228",1,6,1
"28229",0,40,2
"28230",0,48,5
"28231",1,19,5
"28232",0,24,5
"28233",0,26,6
"28234",0,12,6
"28235",1,21,1
"28236",0,48,4
"28237",1,27,5
"28238",1,29,4
"28239",0,51,4
"28240",1,31,5
"28241",0,6,6
"28242",1,8,5
"28243",0,18,4
"28244",0,1,6
"28245",0,36,4
"28246",0,39,6
"28247",0,18,6
"28248",0,6,6
"28249",0,17,2
"28250",0,26,1
"28251",0,36,7
"28252",1,36,6
"28253",0,4,5
"28254",1,12,2
"28255",0,28,6
"28256",0,41,6
"28257",0,12,1
"28258",0,38,6
"28259",0,17,6
"28260",1,6,2
"28261",0,21,6
"28262",1,12,1
"28263",0,25,6
"28264",0,53,2
"28265",0,17,4
"28266",1,40,4
"28267",0,6,6
"28268",0,6,3
"28269",0,17,6
"28270",0,48,6
"28271",0,42,5
"28272",0,48,3
"28273",0,12,6
"28274",0,6,4
"28275",0,39,2
"28276",1,4,1
"28277",0,6,6
"28278",1,17,1
"28279",0,36,5
"28280",0,34,5
"28281",1,42,2
"28282",0,55,6
"28283",0,37,4
"28284",1,39,2
"28285",1,22,4
"28286",0,42,6
"28287",0,8,6
"28288",0,37,1
"28289",0,35,2
"28290",1,47,5
"28291",1,29,6
"28292",1,17,7
"28293",1,47,6
"28294",0,26,6
"28295",1,26,1
"28296",1,47,1
"28297",0,48,5
"28298",0,36,6
"28299",0,51,5
"28300",0,8,5
"28301",0,48,2
"28302",0,55,6
"28303",0,41,4
"28304",0,48,3
"28305",0,30,6
"28306",0,19,4
"28307",0,6,3
"28308",0,12,4
"28309",0,36,6
"28310",1,17,5
"28311",0,35,2
"28312",0,6,3
"28313",0,29,6
"28314",0,36,4
"28315",1,12,2
"28316",0,36,5
"28317",1,4,2
"28318",0,6,6
"28319",0,42,2
"28320",0,15,5
"28321",0,19,6
"28322",0,1,1
"28323",0,17,3
"28324",1,41,3
"28325",0,48,6
"28326",0,26,2
"28327",0,36,5
"28328",0,4,6
"28329",0,17,5
"28330",1,6,5
"28331",0,17,6
"28332",0,48,2
"28333",0,8,2
"28334",0,21,6
"28335",1,1,2
"28336",0,49,6
"28337",1,8,1
"28338",0,22,3
"28339",0,12,5
"28340",0,13,5
"28341",0,48,4
"28342",0,48,4
"28343",1,1,2
"28344",0,8,2
"28345",0,6,5
"28346",0,9,6
"28347",0,36,6
"28348",1,42,2
"28349",0,36,1
"28350",0,13,2
"28351",0,25,5
"28352",0,26,4
"28353",1,17,2
"28354",0,9,6
"28355",0,32,2
"28356",0,17,6
"28357",0,10,6
"28358",0,36,5
"28359",0,48,6
"28360",1,6,3
"28361",0,10,6
"28362",0,47,7
"28363",0,39,5
"28364",1,20,6
"28365",0,48,5
"28366",0,17,6
"28367",1,12,2
"28368",0,48,6
"28369",0,34,6
"28370",1,47,6
"28371",0,42,6
"28372",0,36,5
"28373",0,31,4
"28374",0,6,6
"28375",0,45,1
"28376",0,6,3
"28377",0,53,4
"28378",0,53,6
"28379",0,47,3
"28380",1,45,7
"28381",0,4,6
"28382",0,45,5
"28383",0,6,5
"28384",0,12,6
"28385",0,12,1
"28386",1,19,1
"28387",1,13,5
"28388",0,48,5
"28389",1,13,3
"28390",1,13,4
"28391",0,6,6
"28392",0,39,4
"28393",0,12,3
"28394",0,34,2
"28395",0,37,6
"28396",0,17,6
"28397",1,26,3
"28398",0,26,3
"28399",0,48,2
"28400",0,48,2
"28401",0,45,3
"28402",1,17,5
"28403",0,5,3
"28404",0,42,4
"28405",0,42,5
"28406",0,22,5
"28407",0,26,5
"28408",0,29,4
"28409",0,34,2
"28410",0,42,6
"28411",0,41,6
"28412",0,37,4
"28413",0,6,3
"28414",0,25,2
"28415",0,36,2
"28416",0,48,6
"28417",0,48,5
"28418",0,42,4
"28419",0,37,1
"28420",0,17,6
"28421",0,27,1
"28422",1,12,4
"28423",1,51,5
"28424",1,40,2
"28425",0,25,4
"28426",1,1,3
"28427",0,26,5
"28428",0,6,5
"28429",0,36,5
"28430",1,4,1
"28431",0,4,1
"28432",0,48,6
"28433",1,6,4
"28434",1,37,5
"28435",1,6,5
"28436",0,39,2
"28437",1,12,5
"28438",0,36,6
"28439",0,48,6
"28440",1,17,2
"28441",1,12,6
"28442",0,12,6
"28443",0,6,3
"28444",0,40,5
"28445",1,6,2
"28446",0,21,4
"28447",0,34,4
"28448",0,39,2
"28449",0,6,4
"28450",0,42,4
"28451",1,5,4
"28452",0,48,2
"28453",1,51,5
"28454",0,33,2
"28455",1,13,4
"28456",0,26,2
"28457",0,42,5
"28458",0,41,6
"28459",1,13,2
"28460",0,40,6
"28461",0,18,6
"28462",0,47,5
"28463",0,6,4
"28464",0,6,5
"28465",1,6,5
"28466",0,17,3
"28467",0,53,6
"28468",0,51,6
"28469",0,22,3
"28470",0,55,2
"28471",1,39,2
"28472",0,53,6
"28473",0,32,2
"28474",1,29,5
"28475",0,42,6
"28476",0,20,2
"28477",0,12,3
"28478",1,12,3
"28479",0,42,5
"28480",0,12,4
"28481",1,4,4
"28482",0,4,6
"28483",0,6,5
"28484",0,20,1
"28485",0,40,3
"28486",0,48,3
"28487",0,51,2
"28488",0,42,4
"28489",0,12,4
"28490",0,16,4
"28491",0,21,6
"28492",0,55,7
"28493",0,6,3
"28494",0,36,4
"28495",0,36,4
"28496",0,32,6
"28497",0,48,5
"28498",0,18,5
"28499",0,6,6
"28500",0,48,6
"28501",0,42,2
"28502",0,26,6
"28503",0,17,2
"28504",0,28,6
"28505",0,6,6
"28506",0,36,2
"28507",1,13,1
"28508",1,22,1
"28509",0,48,6
"28510",0,40,4
"28511",0,22,4
"28512",0,29,4
"28513",0,39,2
"28514",0,36,2
"28515",0,17,4
"28516",0,41,6
"28517",0,35,5
"28518",0,8,6
"28519",1,39,2
"28520",0,41,6
"28521",0,33,4
"28522",0,17,6
"28523",0,36,4
"28524",1,53,3
"28525",0,13,6
"28526",0,37,6
"28527",1,13,4
"28528",0,50,5
"28529",1,6,2
"28530",0,48,4
"28531",0,47,5
"28532",0,12,5
"28533",1,12,4
"28534",0,48,5
"28535",0,6,6
"28536",0,11,1
"28537",0,42,2
"28538",0,37,4
"28539",0,21,5
"28540",0,37,2
"28541",0,17,4
"28542",0,2,2
"28543",0,36,6
"28544",1,21,2
"28545",0,34,4
"28546",0,48,4
"28547",0,48,5
"28548",0,4,5
"28549",1,49,5
"28550",0,25,6
"28551",1,5,5
"28552",0,48,4
"28553",1,13,4
"28554",1,17,6
"28555",0,6,4
"28556",0,48,5
"28557",0,48,3
"28558",0,48,6
"28559",1,48,1
"28560",1,45,3
"28561",1,12,3
"28562",1,6,1
"28563",0,6,5
"28564",0,49,6
"28565",0,53,6
"28566",0,19,4
"28567",0,34,5
"28568",0,6,3
"28569",0,41,6
"28570",0,29,6
"28571",0,55,6
"28572",1,6,1
"28573",0,44,6
"28574",0,49,2
"28575",0,6,2
"28576",1,53,1
"28577",1,48,1
"28578",0,6,5
"28579",0,48,6
"28580",0,6,6
"28581",0,4,1
"28582",1,16,6
"28583",0,13,6
"28584",0,40,4
"28585",0,6,5
"28586",0,41,6
"28587",0,27,5
"28588",0,21,1
"28589",0,8,6
"28590",0,6,2
"28591",1,48,6
"28592",0,4,6
"28593",1,47,2
"28594",0,12,2
"28595",1,37,4
"28596",0,6,1
"28597",0,6,6
"28598",0,6,2
"28599",1,12,2
"28600",1,39,5
"28601",0,42,4
"28602",0,36,5
"28603",0,18,6
"28604",1,6,1
"28605",0,36,4
"28606",0,37,3
"28607",1,37,4
"28608",0,13,6
"28609",0,51,4
"28610",1,6,4
"28611",1,39,4
"28612",0,17,4
"28613",0,12,5
"28614",0,6,2
"28615",0,10,6
"28616",0,41,6
"28617",1,24,1
"28618",1,25,3
"28619",0,13,2
"28620",0,51,4
"28621",1,13,3
"28622",0,48,3
"28623",1,28,2
"28624",1,53,2
"28625",0,13,7
"28626",0,29,6
"28627",1,24,2
"28628",0,6,6
"28629",0,53,5
"28630",0,37,4
"28631",0,6,3
"28632",0,39,2
"28633",1,12,3
"28634",0,42,5
"28635",0,48,2
"28636",0,55,5
"28637",0,33,6
"28638",0,17,5
"28639",0,48,3
"28640",0,48,4
"28641",0,55,5
"28642",0,39,5
"28643",0,6,6
"28644",0,48,4
"28645",0,41,7
"28646",0,4,6
"28647",0,6,2
"28648",0,53,6
"28649",0,34,4
"28650",0,27,3
"28651",0,32,5
"28652",0,53,5
"28653",0,17,6
"28654",1,6,2
"28655",1,45,1
"28656",0,42,6
"28657",1,54,2
"28658",1,17,5
"28659",1,6,3
"28660",0,6,4
"28661",0,47,3
"28662",1,4,5
"28663",0,55,6
"28664",1,6,5
"28665",0,39,6
"28666",1,17,4
"28667",1,39,1
"28668",1,12,2
"28669",0,42,5
"28670",0,6,4
"28671",0,51,4
"28672",1,18,2
"28673",0,34,4
"28674",0,36,4
"28675",1,29,2
"28676",1,45,5
"28677",0,6,5
"28678",0,26,6
"28679",1,53,2
"28680",1,36,5
"28681",0,6,7
"28682",0,47,2
"28683",1,9,6
"28684",0,22,2
"28685",1,6,3
"28686",0,48,4
"28687",0,16,4
"28688",0,6,2
"28689",0,6,3
"28690",0,22,5
"28691",0,12,4
"28692",1,12,5
"28693",0,26,2
"28694",0,16,2
"28695",0,40,4
"28696",0,12,6
"28697",1,55,5
"28698",0,48,6
"28699",0,21,5
"28700",0,6,6
"28701",0,21,4
"28702",0,55,3
"28703",0,55,4
"28704",1,47,2
"28705",1,37,2
"28706",0,36,6
"28707",0,5,6
"28708",0,17,6
"28709",0,55,5
"28710",0,20,6
"28711",1,32,2
"28712",0,34,3
"28713",1,21,3
"28714",0,39,1
"28715",0,51,5
"28716",0,4,3
"28717",1,38,5
"28718",0,39,6
"28719",0,6,5
"28720",0,31,5
"28721",0,6,5
"28722",0,5,6
"28723",0,6,5
"28724",0,6,4
"28725",0,36,3
"28726",1,5,1
"28727",0,6,6
"28728",0,53,6
"28729",0,37,5
"28730",1,6,1
"28731",0,36,6
"28732",0,6,6
"28733",0,49,3
"28734",0,53,2
"28735",0,47,4
"28736",0,30,2
"28737",0,24,6
"28738",0,17,6
"28739",0,12,5
"28740",0,12,4
"28741",0,37,5
"28742",0,25,2
"28743",0,42,4
"28744",0,47,6
"28745",0,48,5
"28746",0,20,5
"28747",0,18,4
"28748",0,26,4
"28749",0,6,6
"28750",0,36,2
"28751",0,18,6
"28752",0,2,6
"28753",0,12,5
"28754",0,6,5
"28755",0,6,6
"28756",0,48,5
"28757",1,17,4
"28758",0,42,6
"28759",0,51,4
"28760",1,8,2
"28761",1,20,2
"28762",0,48,4
"28763",0,42,2
"28764",0,41,6
"28765",0,32,4
"28766",0,39,6
"28767",0,49,6
"28768",0,42,6
"28769",0,12,6
"28770",0,20,6
"28771",0,36,6
"28772",1,27,6
"28773",1,48,1
"28774",0,34,2
"28775",0,13,2
"28776",1,6,3
"28777",0,48,2
"28778",0,4,4
"28779",0,6,2
"28780",0,25,6
"28781",0,12,1
"28782",1,22,4
"28783",0,42,3
"28784",0,27,NaN
"28785",0,44,5
"28786",1,6,5
"28787",0,51,4
"28788",0,16,5
"28789",1,17,5
"28790",1,48,5
"28791",0,53,6
"28792",0,13,2
"28793",0,23,6
"28794",1,51,5
"28795",0,36,3
"28796",0,39,1
"28797",0,47,4
"28798",1,2,1
"28799",0,48,6
"28800",0,36,6
"28801",0,49,2
"28802",0,36,5
"28803",0,17,6
"28804",1,6,1
"28805",0,36,3
"28806",0,53,4
"28807",0,53,6
"28808",1,36,2
"28809",0,48,4
"28810",1,48,5
"28811",0,12,2
"28812",0,21,5
"28813",0,17,6
"28814",1,40,5
"28815",1,47,6
"28816",0,40,5
"28817",0,53,3
"28818",1,45,1
"28819",0,39,6
"28820",0,19,5
"28821",0,42,5
"28822",0,36,3
"28823",0,13,3
"28824",0,6,2
"28825",0,51,1
"28826",0,36,5
"28827",0,21,6
"28828",1,37,1
"28829",1,6,3
"28830",1,24,1
